"activity_reference_key","activity_search_autocomplete","override_industry_guidance_label","activity_key","4 - WIDESPREAD","3 - SUBSTANTIAL","2 - MODERATE","1 - MINIMAL","RSHO","last_modified","primary_guidance","secondary_guidance","related_guidance","language_code","language"
"limited-services","Tiệm rửa xe","","limited-services","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"limited-services","Giặt khô","","limited-services","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"limited-services","Dịch vụ giặt ủi","","limited-services","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"limited-services","园林服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","宠物美容","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","居家和公司清洁服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","人工服务/普通承包人","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","Dịch vụ đặt đường ống nước","","limited-services","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"limited-services","洗车","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","管道服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","电工","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","汽车修理店","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","汽车修理店","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","Tiệm xỏ khuyên","","limited-services","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"limited-services","Chải lông cho thú cưng","","limited-services","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"limited-services","暖通空调 (HVAC) 服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","Dịch vụ vệ sinh nhà cửa và vệ sinh thương mại","","limited-services","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"limited-services","电器维修店","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","遛狗服务者","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","自助洗衣店/洗衣服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","电器维修店","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","Tiệm làm móng","","limited-services","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"limited-services","干洗店","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"limited-services","人工服务/普通承包人","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","居家和公司清洁服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","自助洗衣店/洗衣服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","暖通空调 (HVAC) 服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","干洗店","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","管道服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","遛狗服务者","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","电工","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","宠物美容","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","园林服务","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"limited-services","洗车","","limited-services","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"live-theater","مسرح العروض المباشرة","","live-theater","مغلقة","مغلقة","مغلقة","مغلقة","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
"live-theater","Teatro en vivo","","live-theater","Cerrado","Cerrado","Cerrado","Cerrado","","2021-02-20T03:19:00.000Z","","","","es","Spanish"
"live-theater","연극 무대","","live-theater","폐쇄","폐쇄","폐쇄","폐쇄","","2021-02-20T03:19:00.000Z","","","","ko","Korean"
"live-theater","Live na teatro","","live-theater","Sarado","Sarado","Sarado","Sarado","","2021-02-20T03:19:00.000Z","","","","tl","Tagalog"
"live-theater","现场大剧院","","live-theater","关闭","关闭","关闭","关闭","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"live-theater","Rạp hát biểu diễn trực tiếp","","live-theater","Đóng cửa","Đóng cửa","Đóng cửa","Đóng cửa","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"live-theater","现场大剧院","","live-theater","关闭","关闭","关闭","关闭","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"movie-theaters-entertainment","مراكز الترفيه العائلي","","movie-theaters-entertainment","يمكن افتتاح الأماكن الداخلية للأنشطة التي تكتنفها مخاطر متزايدة نتيجة التقارب والاختلاط، مع إجراء بعض التعديلات<br>– بحد أقصى 50% من طاقتها الاستيعابية<br>– مراكز ماكينات الألعاب<br>– حلبات التزلج على الجليد والتزلج بالزلاجات الدوارة<br>– الملاعب الداخلية","يمكن افتتاح الأماكن الخارجية فقط مع إجراء بعض التعديلات<br>– سباق السيارات الصغيرة المنخفضة<br>- الجولف المصغر<br>– أقفاص البيسبول","يمكن افتتاح الأماكن الداخلية للأنشطة التي يكتنفها تباعد بطبيعة الحال، مع إجراء بعض التعديلات<br>– بحد أقصى 25% من طاقتها الاستيعابية <br>–صالات البولينغ<br>– غرف الهروب","يمكن افتتاح الأماكن الخارجية فقط مع إجراء بعض التعديلات<br>– سباق السيارات الصغيرة المنخفضة <br>- الجولف المصغر <br>– أقفاص البيسبول","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
